month,day,hour,minute,identifier,surface_inside_face_temperature,surface_outside_face_temperature
6,1,0,0,lab_support_14..Face1_Glz0,23.266512641817084,20.97547779519916
7,1,0,0,lab_support_14..Face1_Glz0,25.227130837102806,24.871790169770154
8,1,0,0,lab_support_14..Face1_Glz0,24.32187887928086,23.223303267896657
9,1,0,0,lab_support_14..Face1_Glz0,22.580442694248255,19.99101466338749
10,1,0,0,lab_support_14..Face1_Glz0,19.724107820649607,14.544752235925952
11,1,0,0,lab_support_14..Face1_Glz0,17.108863639802582,9.338120087086489
12,1,0,0,lab_support_14..Face1_Glz0,15.287842320232429,5.579549697702483
1,1,0,0,lab_support_14..Face1_Glz1,13.652985667616234,1.7381516897514715
2,1,0,0,lab_support_14..Face1_Glz1,14.739553341174227,3.914015670979075
3,1,0,0,lab_support_14..Face1_Glz1,16.70568669825403,7.833593787291475
4,1,0,0,lab_support_14..Face1_Glz1,18.76644832676309,12.019576889660765
5,1,0,0,lab_support_14..Face1_Glz1,21.67145515002797,17.714709514679495
6,1,0,0,lab_support_14..Face1_Glz1,23.23973457693328,20.942073375193633
7,1,0,0,lab_support_14..Face1_Glz1,25.195654127638296,24.83202088965905
8,1,0,0,lab_support_14..Face1_Glz1,24.285851009045242,23.17758593988631
9,1,0,0,lab_support_14..Face1_Glz1,22.53444317293036,19.9312818823199
10,1,0,0,lab_support_14..Face1_Glz1,19.68863360899472,14.501763905390936
11,1,0,0,lab_support_14..Face1_Glz1,17.085544600656892,9.309959754120843
12,1,0,0,lab_support_14..Face1_Glz1,15.269828831264666,5.5574262353908646
1,1,0,0,lab_support_14..Face2,22.365374841207267,22.33421043998087
2,1,0,0,lab_support_14..Face2,22.61759240005251,22.57124358414807
3,1,0,0,lab_support_14..Face2,23.020171836841502,22.94548243177147
4,1,0,0,lab_support_14..Face2,23.360886706046443,23.26634284149749
5,1,0,0,lab_support_14..Face2,23.938307631577718,23.812042702392258
6,1,0,0,lab_support_14..Face2,24.172641524314542,24.035105330659988
7,1,0,0,lab_support_14..Face2,24.431394679309832,24.27894709199537
8,1,0,0,lab_support_14..Face2,24.3007041257944,24.157248912458105
9,1,0,0,lab_support_14..Face2,23.952042563476653,23.827509123272062
10,1,0,0,lab_support_14..Face2,23.430534943021968,23.337985602097014
11,1,0,0,lab_support_14..Face2,22.949482310516938,22.88611928199579
12,1,0,0,lab_support_14..Face2,22.574604934632692,22.533637615268926
1,1,0,0,lab_support_14..Face3,22.551306129231673,22.921509529366595
2,1,0,0,lab_support_14..Face3,22.779940626425383,23.084758294842906
3,1,0,0,lab_support_14..Face3,23.147209775940933,23.347885925893117
4,1,0,0,lab_support_14..Face3,23.448893015077935,23.541274068184716
5,1,0,0,lab_support_14..Face3,23.995679024431784,23.99599944130702
6,1,0,0,lab_support_14..Face3,24.221328915957162,24.19588672382319
7,1,0,0,lab_support_14..Face3,24.454509101577646,24.358739335351657
8,1,0,0,lab_support_14..Face3,24.346420198601628,24.313732373686204
9,1,0,0,lab_support_14..Face3,24.01764833589378,24.04463440716752
10,1,0,0,lab_support_14..Face3,23.53749443017861,23.681498929381462
11,1,0,0,lab_support_14..Face3,23.09674896197078,23.354331079040193
12,1,0,0,lab_support_14..Face3,22.74514644163972,23.07214655138662
1,1,0,0,lab_support_14..Face4,22.372868902835773,22.363518060992217
2,1,0,0,lab_support_14..Face4,22.625770183503292,22.602732960505545
3,1,0,0,lab_support_14..Face4,23.029534249001046,22.980495997512236
4,1,0,0,lab_support_14..Face4,23.36922673283818,23.29714514064279
5,1,0,0,lab_support_14..Face4,23.944218969167466,23.833750735489662
6,1,0,0,lab_support_14..Face4,24.176428137782914,24.048914548846522
7,1,0,0,lab_support_14..Face4,24.434838657587406,24.291012003889556
8,1,0,0,lab_support_14..Face4,24.304763860312583,24.171998208567754
9,1,0,0,lab_support_14..Face4,23.958601649566294,23.851594005940367
10,1,0,0,lab_support_14..Face4,23.437206102937633,23.362871604618654
11,1,0,0,lab_support_14..Face4,22.955068828420437,22.907909238934195
12,1,0,0,lab_support_14..Face4,22.580268849171894,22.556189013636686
1,1,0,0,lab_support_14..Face5,21.868928247553413,-2.541147719401099
2,1,0,0,lab_support_14..Face5,22.21309878542629,0.656137496223707
3,1,0,0,lab_support_14..Face5,22.76902871273327,5.972570160750625
4,1,0,0,lab_support_14..Face5,23.26266385509725,11.855859469158357
5,1,0,0,lab_support_14..Face5,24.067482633507275,19.77021581121625
6,1,0,0,lab_support_14..Face5,24.422849928192665,24.126828096148316
7,1,0,0,lab_support_14..Face5,24.82352715099914,28.86954288757679
8,1,0,0,lab_support_14..Face5,24.61363640465638,26.279101103716094
9,1,0,0,lab_support_14..Face5,24.108845634563917,21.454294675125958
10,1,0,0,lab_support_14..Face5,23.357466747948287,13.898588424056443
11,1,0,0,lab_support_14..Face5,22.679279449536175,6.793656646886192
12,1,0,0,lab_support_14..Face5,22.17953845263385,2.12705211116081
1,1,0,0,lab_support_15..Face0,21.248827728676883,18.0
2,1,0,0,lab_support_15..Face0,21.584824583527443,18.0
3,1,0,0,lab_support_15..Face0,22.109070489181665,18.0
4,1,0,0,lab_support_15..Face0,22.617536043685394,18.0
5,1,0,0,lab_support_15..Face0,23.29354869895445,18.0
6,1,0,0,lab_support_15..Face0,23.553227505822118,18.0
7,1,0,0,lab_support_15..Face0,23.918102968904687,18.0
8,1,0,0,lab_support_15..Face0,23.66823074532115,18.0
9,1,0,0,lab_support_15..Face0,23.233802512640704,18.0
10,1,0,0,lab_support_15..Face0,22.536681788106545,18.0
11,1,0,0,lab_support_15..Face0,21.923605523158376,18.0
12,1,0,0,lab_support_15..Face0,21.499869503482227,18.0
1,1,0,0,lab_support_15..Face1,21.06289852250205,-2.3759969120523508
2,1,0,0,lab_support_15..Face1,21.443570242723556,0.5734791520248597
3,1,0,0,lab_support_15..Face1,22.0487772116831,5.5435818679977285
4,1,0,0,lab_support_15..Face1,22.62617498402026,11.041287705431056
5,1,0,0,lab_support_15..Face1,23.478145342704074,18.11104412127254
6,1,0,0,lab_support_15..Face1,23.865479736543712,22.004403384262254
7,1,0,0,lab_support_15..Face1,24.33505267179182,26.821796461489832
8,1,0,0,lab_support_15..Face1,24.091535582868215,24.407049708463198
9,1,0,0,lab_support_15..Face1,23.558289801858205,20.167754336787716
10,1,0,0,lab_support_15..Face1,22.746259240085976,13.332458365763971
11,1,0,0,lab_support_15..Face1,21.992094313139564,6.810359769815349
12,1,0,0,lab_support_15..Face1,21.45339142845667,2.3872578175286443
1,1,0,0,lab_support_15..Face1_Glz0,13.323650223953798,1.605234926797973
2,1,0,0,lab_support_15..Face1_Glz0,14.415682171774138,3.7853689968204933
3,1,0,0,lab_support_15..Face1_Glz0,16.367161248317508,7.667205445933555
4,1,0,0,lab_support_15..Face1_Glz0,18.471536366052604,11.878037177984316
5,1,0,0,lab_support_15..Face1_Glz0,21.400602590708516,17.570995200195895
6,1,0,0,lab_support_15..Face1_Glz0,22.991651900758917,20.803130716754858
7,1,0,0,lab_support_15..Face1_Glz0,24.98068242902333,24.695196546659098
8,1,0,0,lab_support_15..Face1_Glz0,24.044598226287068,23.032988828557976
9,1,0,0,lab_support_15..Face1_Glz0,22.259203014044676,19.777284933328087
10,1,0,0,lab_support_15..Face1_Glz0,19.39025062131389,14.369123124552392
11,1,0,0,lab_support_15..Face1_Glz0,16.780987390116355,9.200202789549772
12,1,0,0,lab_support_15..Face1_Glz0,14.966804314495429,5.456874568903014
1,1,0,0,lab_support_15..Face2,21.795586374273576,21.980138672673025
2,1,0,0,lab_support_15..Face2,22.09266485037941,22.247297638410533
3,1,0,0,lab_support_15..Face2,22.56017214308395,22.676015249775695
4,1,0,0,lab_support_15..Face2,22.991706869801895,23.06712073628594
5,1,0,0,lab_support_15..Face2,23.67658271074241,23.733793574851628
6,1,0,0,lab_support_15..Face2,23.976510937169845,24.03419181229174
7,1,0,0,lab_support_15..Face2,24.329850370482315,24.364757741962055
8,1,0,0,lab_support_15..Face2,24.144152778570774,24.206670015977487
9,1,0,0,lab_support_15..Face2,23.705249980662042,23.78189488064013
10,1,0,0,lab_support_15..Face2,23.057301022316242,23.169302566938505
11,1,0,0,lab_support_15..Face2,22.474235050485667,22.626650275957953
12,1,0,0,lab_support_15..Face2,22.048860331501732,22.221012702777557
1,1,0,0,lab_support_15..Face3,22.02451894251089,22.75724660273966
2,1,0,0,lab_support_15..Face3,22.293898005538843,22.933325980416885
3,1,0,0,lab_support_15..Face3,22.71795884464263,23.21450596452784
4,1,0,0,lab_support_15..Face3,23.100750390884343,23.432832453009677
5,1,0,0,lab_support_15..Face3,23.73284591543792,23.916163630776374
6,1,0,0,lab_support_15..Face3,24.00825281905253,24.132013104134877
7,1,0,0,lab_support_15..Face3,24.319922124262213,24.318998270648994
8,1,0,0,lab_support_15..Face3,24.160917860636125,24.258824403741666
9,1,0,0,lab_support_15..Face3,23.760786067046887,23.967306382995012
10,1,0,0,lab_support_15..Face3,23.175731106113474,23.570123024954658
11,1,0,0,lab_support_15..Face3,22.647556363279133,23.214653833328345
12,1,0,0,lab_support_15..Face3,22.2546562018978,22.918706000149303
1,1,0,0,lab_support_15..Face4,21.849170477856624,22.170495737521012
2,1,0,0,lab_support_15..Face4,22.14193026780329,22.42188340365363
3,1,0,0,lab_support_15..Face4,22.599908914290065,22.815591287564075
4,1,0,0,lab_support_15..Face4,23.019318909886888,23.161490087231105
5,1,0,0,lab_support_15..Face4,23.678203108982757,23.734356649976316
6,1,0,0,lab_support_15..Face4,23.960932206122223,23.973004921975956
7,1,0,0,lab_support_15..Face4,24.297317771947366,24.241881973326805
8,1,0,0,lab_support_15..Face4,24.116882681790607,24.10476858332658
9,1,0,0,lab_support_15..Face4,23.69792536880391,23.752114655197886
10,1,0,0,lab_support_15..Face4,23.074719676828174,23.22802361609364
11,1,0,0,lab_support_15..Face4,22.508824780690627,22.7476276864441
12,1,0,0,lab_support_15..Face4,22.09419527633571,22.381274054949046
1,1,0,0,lab_support_15..Face5,21.247627526192744,-2.5467476652640118
2,1,0,0,lab_support_15..Face5,21.640011249514465,0.6514767332064514
3,1,0,0,lab_support_15..Face5,22.26294227868615,5.968476168910741
4,1,0,0,lab_support_15..Face5,22.85764000176354,11.852905122081571
5,1,0,0,lab_support_15..Face5,23.75952138555423,19.767645238114945
6,1,0,0,lab_support_15..Face5,24.175823978353925,24.124671137002537
7,1,0,0,lab_support_15..Face5,24.677787237425257,28.868242824871114
8,1,0,0,lab_support_15..Face5,24.398980087358915,26.27728772542225
9,1,0,0,lab_support_15..Face5,23.799370932786566,21.451368060031204
10,1,0,0,lab_support_15..Face5,22.92431946577776,13.894881488304339
11,1,0,0,lab_support_15..Face5,22.142117079154765,6.788580876237578
12,1,0,0,lab_support_15..Face5,21.597770320078943,2.122256247093071
1,1,0,0,lab_support_16..Face0,21.703585994323667,18.0
2,1,0,0,lab_support_16..Face0,21.98671393821212,18.0
3,1,0,0,lab_support_16..Face0,22.424216093471685,18.0
4,1,0,0,lab_support_16..Face0,22.806877365547468,18.0
5,1,0,0,lab_support_16..Face0,23.340283775453955,18.0
6,1,0,0,lab_support_16..Face0,23.534669084996338,18.0
7,1,0,0,lab_support_16..Face0,23.81564274316007,18.0
8,1,0,0,lab_support_16..Face0,23.64542837410705,18.0
9,1,0,0,lab_support_16..Face0,23.324063725228015,18.0
10,1,0,0,lab_support_16..Face0,22.762989421871666,18.0
11,1,0,0,lab_support_16..Face0,22.253373756212827,18.0
12,1,0,0,lab_support_16..Face0,21.896072236625766,18.0
1,1,0,0,lab_support_16..Face1,21.398944881834414,-2.199634168708968
2,1,0,0,lab_support_16..Face1,21.752948056540852,0.9009513460774546
3,1,0,0,lab_support_16..Face1,22.31611047312781,6.110911985560723
4,1,0,0,lab_support_16..Face1,22.823738901536146,11.691418272350138
5,1,0,0,lab_support_16..Face1,23.5912326471271,18.8079454707338
6,1,0,0,lab_support_16..Face1,23.928823456020204,22.657413229782456
7,1,0,0,lab_support_16..Face1,24.342172995870193,27.566374098328065
8,1,0,0,lab_support_16..Face1,24.140631577800256,25.11044641241051
9,1,0,0,lab_support_16..Face1,23.682764422255715,20.908992716828624
10,1,0,0,lab_support_16..Face1,22.94581331993004,13.769304791779042
11,1,0,0,lab_support_16..Face1,22.249276158543253,6.988894979443118
12,1,0,0,lab_support_16..Face1,21.748605063864414,2.479856810052764
1,1,0,0,lab_support_16..Face1_Glz0,13.607644113364408,1.7875842382374598
2,1,0,0,lab_support_16..Face1_Glz0,14.710610523681002,3.9832516310469592
3,1,0,0,lab_support_16..Face1_Glz0,16.683667898239158,7.919318588716732
4,1,0,0,lab_support_16..Face1_Glz0,18.73960083259908,12.10252161572528
5,1,0,0,lab_support_16..Face1_Glz0,21.61413023192742,17.78234259705797
6,1,0,0,lab_support_16..Face1_Glz0,23.158094422451,20.987101178242018
7,1,0,0,lab_support_16..Face1_Glz0,25.130377307216172,24.894609325351443
8,1,0,0,lab_support_16..Face1_Glz0,24.225044337053777,23.248016488487334
9,1,0,0,lab_support_16..Face1_Glz0,22.502901285840636,20.030065767765105
10,1,0,0,lab_support_16..Face1_Glz0,19.641554267679766,14.570600507692353
11,1,0,0,lab_support_16..Face1_Glz0,17.011930135963247,9.339908796740854
12,1,0,0,lab_support_16..Face1_Glz0,15.20617526608638,5.590494032342556
1,1,0,0,lab_support_16..Face2,22.20998351949671,22.311222702850284
2,1,0,0,lab_support_16..Face2,22.466319379493058,22.552573454975274
3,1,0,0,lab_support_16..Face2,22.86855281837986,22.931649099971594
4,1,0,0,lab_support_16..Face2,23.21057978711169,23.25023690289497
5,1,0,0,lab_support_16..Face2,23.769351895181067,23.78426737566479
6,1,0,0,lab_support_16..Face2,23.995359334181956,23.998624167924604
7,1,0,0,lab_support_16..Face2,24.26394059569619,24.245057437152845
8,1,0,0,lab_support_16..Face2,24.128367526054237,24.123632006674537
9,1,0,0,lab_support_16..Face2,23.789281197462444,23.803658837012108
10,1,0,0,lab_support_16..Face2,23.262492860602336,23.310785670652965
11,1,0,0,lab_support_16..Face2,22.773608501169267,22.851974032211047
12,1,0,0,lab_support_16..Face2,22.40868690906087,22.50190025219803
1,1,0,0,lab_support_16..Face3,22.413849882807547,22.880680260237153
2,1,0,0,lab_support_16..Face3,22.642063349152153,23.04387066387246
3,1,0,0,lab_support_16..Face3,23.002234158087937,23.305118642988194
4,1,0,0,lab_support_16..Face3,23.300701735212503,23.497475055957295
5,1,0,0,lab_support_16..Face3,23.824847732483843,23.946020832651797
6,1,0,0,lab_support_16..Face3,24.0407116906741,24.143157765844258
7,1,0,0,lab_support_16..Face3,24.278540595901152,24.307605357752564
8,1,0,0,lab_support_16..Face3,24.167992840528946,24.261752124104035
9,1,0,0,lab_support_16..Face3,23.851306079784163,23.99587616217241
10,1,0,0,lab_support_16..Face3,23.373784153666854,23.632897474334953
11,1,0,0,lab_support_16..Face3,22.933229116317296,23.305476019010804
12,1,0,0,lab_support_16..Face3,22.59561025694884,23.027337526309786
1,1,0,0,lab_support_16..Face4,22.171472876585486,22.179853383149887
2,1,0,0,lab_support_16..Face4,22.43495156784805,22.446136152997983
3,1,0,0,lab_support_16..Face4,22.84714471895225,22.860388701970628
4,1,0,0,lab_support_16..Face4,23.19768597808939,23.209934628066684
5,1,0,0,lab_support_16..Face4,23.765618668805157,23.77598222321638
6,1,0,0,lab_support_16..Face4,23.99532321024196,24.002667242440985
7,1,0,0,lab_support_16..Face4,24.273408667075245,24.282557371784634
8,1,0,0,lab_support_16..Face4,24.133319143907418,24.144442413131507
9,1,0,0,lab_support_16..Face4,23.787668875115667,23.80182299115713
10,1,0,0,lab_support_16..Face4,23.2466843792195,23.259239114747473
11,1,0,0,lab_support_16..Face4,22.743879336806295,22.751455890891346
12,1,0,0,lab_support_16..Face4,22.372912537657914,22.38027536228801
1,1,0,0,lab_support_16..Face5,21.696642374065004,-2.5427549826086846
2,1,0,0,lab_support_16..Face5,22.041496471088085,0.6547755351502322
3,1,0,0,lab_support_16..Face5,22.58880707759419,5.9711534902121945
4,1,0,0,lab_support_16..Face5,23.079210848505888,11.854546968897932
5,1,0,0,lab_support_16..Face5,23.852508522097498,19.768463947553613
6,1,0,0,lab_support_16..Face5,24.194888249387773,24.12488557279191
7,1,0,0,lab_support_16..Face5,24.603817609120366,28.867673809476983
8,1,0,0,lab_support_16..Face5,24.389974384628776,26.277280076043315
9,1,0,0,lab_support_16..Face5,23.899692897268707,21.452393382986486
10,1,0,0,lab_support_16..Face5,23.15275044712069,13.89683472371468
11,1,0,0,lab_support_16..Face5,22.47360416769609,6.791718053358681
12,1,0,0,lab_support_16..Face5,21.992379353188316,2.1255030306890355
1,1,0,0,lab_support_17..Face0,21.882779449020152,18.0
2,1,0,0,lab_support_17..Face0,22.19818012462209,18.0
3,1,0,0,lab_support_17..Face0,22.656050666646518,18.0
4,1,0,0,lab_support_17..Face0,22.997614518894007,18.0
5,1,0,0,lab_support_17..Face0,23.514077509681726,18.0
6,1,0,0,lab_support_17..Face0,23.6728751328444,18.0
7,1,0,0,lab_support_17..Face0,23.99974118429593,18.0
8,1,0,0,lab_support_17..Face0,23.869835395609798,18.0
9,1,0,0,lab_support_17..Face0,23.60772048639406,18.0
10,1,0,0,lab_support_17..Face0,23.019026175478782,18.0
11,1,0,0,lab_support_17..Face0,22.41961628328968,18.0
12,1,0,0,lab_support_17..Face0,22.05186708455793,18.0
1,1,0,0,lab_support_17..Face1,21.546030854477507,-1.072938564220603
2,1,0,0,lab_support_17..Face1,21.916344719510555,2.089117234378782
3,1,0,0,lab_support_17..Face1,22.488068513157458,7.35659875431241
4,1,0,0,lab_support_17..Face1,22.962487955509044,12.696465891850702
5,1,0,0,lab_support_17..Face1,23.722657340789713,19.71719210934132
6,1,0,0,lab_support_17..Face1,24.038721599245253,23.380307066169284
7,1,0,0,lab_support_17..Face1,24.486525302127,28.4550220925056
8,1,0,0,lab_support_17..Face1,24.31081116271759,26.154995855805357
9,1,0,0,lab_support_17..Face1,23.893483077267522,22.31283186702905
10,1,0,0,lab_support_17..Face1,23.135227050066153,15.023153966116842
11,1,0,0,lab_support_17..Face1,22.376089739230945,7.934669576732449
12,1,0,0,lab_support_17..Face1,21.871353340843914,3.4308029710314814
1,1,0,0,lab_support_17..Face1_Glz0,14.061490480048283,2.3869671815204825
2,1,0,0,lab_support_17..Face1_Glz0,15.198330632995646,4.575485908760955
3,1,0,0,lab_support_17..Face1_Glz0,17.17072531677454,8.496853836856205
4,1,0,0,lab_support_17..Face1_Glz0,19.099006578220056,12.510175516853067
5,1,0,0,lab_support_17..Face1_Glz0,21.906559141948936,18.101366661139373
6,1,0,0,lab_support_17..Face1_Glz0,23.375530047217364,21.219861250391915
7,1,0,0,lab_support_17..Face1_Glz0,25.40939097721148,25.194714762971817
8,1,0,0,lab_support_17..Face1_Glz0,24.59943866099653,23.65910116204612
9,1,0,0,lab_support_17..Face1_Glz0,23.02143880092249,20.631895062172322
10,1,0,0,lab_support_17..Face1_Glz0,20.172813735031774,15.191210039137461
11,1,0,0,lab_support_17..Face1_Glz0,17.43350511084471,9.868636215957086
12,1,0,0,lab_support_17..Face1_Glz0,15.612123233821182,6.100411544177171
1,1,0,0,lab_support_17..Face2,22.296915952656214,22.39673134041328
2,1,0,0,lab_support_17..Face2,22.578779165740894,22.669581823502174
3,1,0,0,lab_support_17..Face2,23.004074693872436,23.09400505547133
4,1,0,0,lab_support_17..Face2,23.33773302264831,23.43312216703444
5,1,0,0,lab_support_17..Face2,23.910615704346807,24.012172803711575
6,1,0,0,lab_support_17..Face2,24.12897315174746,24.233337814487342
7,1,0,0,lab_support_17..Face2,24.435079241629516,24.52051926203324
8,1,0,0,lab_support_17..Face2,24.31434823873903,24.397368584072552
9,1,0,0,lab_support_17..Face2,23.990760419818425,24.062328073192155
10,1,0,0,lab_support_17..Face2,23.429016747151984,23.510296472565432
11,1,0,0,lab_support_17..Face2,22.87335995215085,22.978099404236794
12,1,0,0,lab_support_17..Face2,22.489471045017403,22.593303716283167
1,1,0,0,lab_support_17..Face3,22.481945462503827,22.926075485023144
2,1,0,0,lab_support_17..Face3,22.729798444888996,23.096361920197882
3,1,0,0,lab_support_17..Face3,23.10392096399577,23.36367241944263
4,1,0,0,lab_support_17..Face3,23.389123891190387,23.551485746245557
5,1,0,0,lab_support_17..Face3,23.917394164901,24.002343745397738
6,1,0,0,lab_support_17..Face3,24.123896567062932,24.196229492177014
7,1,0,0,lab_support_17..Face3,24.39105819696372,24.36905323651832
8,1,0,0,lab_support_17..Face3,24.2961138270303,24.329349261622895
9,1,0,0,lab_support_17..Face3,23.999019523995,24.07040440655326
10,1,0,0,lab_support_17..Face3,23.499018738433538,23.70059678062629
11,1,0,0,lab_support_17..Face3,23.006056441497094,23.354446360825367
12,1,0,0,lab_support_17..Face3,22.65647649420499,23.07073755228777
1,1,0,0,lab_support_17..Face4,22.253783296900373,22.241283402018016
2,1,0,0,lab_support_17..Face4,22.539840524191078,22.530256287807656
3,1,0,0,lab_support_17..Face4,22.965883455939174,22.958183405411802
4,1,0,0,lab_support_17..Face4,23.29654216313598,23.288331308419068
5,1,0,0,lab_support_17..Face4,23.868895314500946,23.864482588530098
6,1,0,0,lab_support_17..Face4,24.087730451143166,24.085916949117838
7,1,0,0,lab_support_17..Face4,24.404131367181996,24.40951326764811
8,1,0,0,lab_support_17..Face4,24.28456815334981,24.2909455420049
9,1,0,0,lab_support_17..Face4,23.96419492148984,23.970160352404704
10,1,0,0,lab_support_17..Face4,23.39580932124223,23.39514502430107
11,1,0,0,lab_support_17..Face4,22.82817976367086,22.818291675002584
12,1,0,0,lab_support_17..Face4,22.444190789085578,22.431899480067454
1,1,0,0,lab_support_17..Face5,21.804068439381837,-2.541742649335255
2,1,0,0,lab_support_17..Face5,22.175291250736453,0.6557699331494395
3,1,0,0,lab_support_17..Face5,22.737438364764547,5.972304859709531
4,1,0,0,lab_support_17..Face5,23.205381434370768,11.855498399267688
5,1,0,0,lab_support_17..Face5,23.98036648446186,19.769470354412018
6,1,0,0,lab_support_17..Face5,24.307553866385952,24.12578017667403
7,1,0,0,lab_support_17..Face5,24.7578143094421,28.868912651289143
8,1,0,0,lab_support_17..Face5,24.567535800803277,26.278642882200398
9,1,0,0,lab_support_17..Face5,24.10663737520481,21.454237662750202
10,1,0,0,lab_support_17..Face5,23.330025592263713,13.898246693608233
11,1,0,0,lab_support_17..Face5,22.580197836416296,6.792661491860677
12,1,0,0,lab_support_17..Face5,22.086005244124586,2.1264123244345767
1,1,0,0,lab_support_18..Face0,21.877848331781138,18.0
2,1,0,0,lab_support_18..Face0,22.19876991176717,18.0
3,1,0,0,lab_support_18..Face0,22.659384404259225,18.0
4,1,0,0,lab_support_18..Face0,22.99626563701268,18.0
5,1,0,0,lab_support_18..Face0,23.51556639275293,18.0
6,1,0,0,lab_support_18..Face0,23.67560369725847,18.0
7,1,0,0,lab_support_18..Face0,24.01506922594585,18.0
8,1,0,0,lab_support_18..Face0,23.89004424055551,18.0
9,1,0,0,lab_support_18..Face0,23.632736235112603,18.0
10,1,0,0,lab_support_18..Face0,23.03412723241571,18.0
11,1,0,0,lab_support_18..Face0,22.41638672160788,18.0
12,1,0,0,lab_support_18..Face0,22.04528151774917,18.0
1,1,0,0,lab_support_18..Face1,22.46481551476319,22.922479471898907
2,1,0,0,lab_support_18..Face1,22.716543809290872,23.093830169227253
3,1,0,0,lab_support_18..Face1,23.09326685812383,23.361873819027807
4,1,0,0,lab_support_18..Face1,23.377737903500375,23.54928221908718
5,1,0,0,lab_support_18..Face1,23.911295386324348,24.00151821308023
6,1,0,0,lab_support_18..Face1,24.12136906812087,24.196221735459343
7,1,0,0,lab_support_18..Face1,24.398181460733277,24.371729748141234
8,1,0,0,lab_support_18..Face1,24.304537478150813,24.3324567816965
9,1,0,0,lab_support_18..Face1,24.006878307812272,24.07357780542763
10,1,0,0,lab_support_18..Face1,23.497779961585312,23.701307264396643
11,1,0,0,lab_support_18..Face1,22.992260252168126,23.35148838101536
12,1,0,0,lab_support_18..Face1,22.639430707350584,23.066884463563486
1,1,0,0,lab_support_18..Face2,22.241181167356267,22.248079690136965
2,1,0,0,lab_support_18..Face2,22.531720417869295,22.542000958938168
3,1,0,0,lab_support_18..Face2,22.962221802084667,22.979688078687836
4,1,0,0,lab_support_18..Face2,23.292422338946576,23.312513589584256
5,1,0,0,lab_support_18..Face2,23.88034536387696,23.92926446798214
6,1,0,0,lab_support_18..Face2,24.109413865189875,24.176309181113417
7,1,0,0,lab_support_18..Face2,24.44085905646816,24.523680472406223
8,1,0,0,lab_support_18..Face2,24.32398255780493,24.409385300251873
9,1,0,0,lab_support_18..Face2,23.997640117971716,24.067429293853674
10,1,0,0,lab_support_18..Face2,23.411949361474278,23.45776049062254
11,1,0,0,lab_support_18..Face2,22.824952126790897,22.85057237990323
12,1,0,0,lab_support_18..Face2,22.433327231084917,22.44577153687344
1,1,0,0,lab_support_18..Face3,21.536888775182394,-0.9494268481887242
2,1,0,0,lab_support_18..Face3,21.910467538284898,2.212717118037544
3,1,0,0,lab_support_18..Face3,22.482964065191574,7.467648036168992
4,1,0,0,lab_support_18..Face3,22.9532508848378,12.769967013724512
5,1,0,0,lab_support_18..Face3,23.716713537899622,19.769870101225564
6,1,0,0,lab_support_18..Face3,24.035627064486164,23.421597038014305
7,1,0,0,lab_support_18..Face3,24.493928171411806,28.503155199933985
8,1,0,0,lab_support_18..Face3,24.321342335999663,26.23034447115077
9,1,0,0,lab_support_18..Face3,23.905718767245318,22.42908126822231
10,1,0,0,lab_support_18..Face3,23.139447089695384,15.149814187622836
11,1,0,0,lab_support_18..Face3,22.36677558877427,8.038449660025016
12,1,0,0,lab_support_18..Face3,21.860184574277977,3.5390455296527974
1,1,0,0,lab_support_18..Face3_Glz0,14.091228915071934,2.4413693957960967
2,1,0,0,lab_support_18..Face3_Glz0,15.229461507307297,4.627242650875603
3,1,0,0,lab_support_18..Face3_Glz0,17.194696114290824,8.538282026940538
4,1,0,0,lab_support_18..Face3_Glz0,19.10762308838934,12.531583524331174
5,1,0,0,lab_support_18..Face3_Glz0,21.907359590331023,18.109433639861788
6,1,0,0,lab_support_18..Face3_Glz0,23.3738658068848,21.222560699667472
7,1,0,0,lab_support_18..Face3_Glz0,25.41589547191111,25.20168159008785
8,1,0,0,lab_support_18..Face3_Glz0,24.61806313075073,23.680987114004424
9,1,0,0,lab_support_18..Face3_Glz0,23.055503886488417,20.675774673990965
10,1,0,0,lab_support_18..Face3_Glz0,20.21112462049018,15.247090730470394
11,1,0,0,lab_support_18..Face3_Glz0,17.46046508574681,9.918104043823767
12,1,0,0,lab_support_18..Face3_Glz0,15.639249915688302,6.1504112338123305
1,1,0,0,lab_support_18..Face4,22.241283402018016,22.253783296900373
2,1,0,0,lab_support_18..Face4,22.530256287807656,22.539840524191078
3,1,0,0,lab_support_18..Face4,22.958183405411802,22.965883455939174
4,1,0,0,lab_support_18..Face4,23.288331308419068,23.29654216313598
5,1,0,0,lab_support_18..Face4,23.864482588530098,23.868895314500946
6,1,0,0,lab_support_18..Face4,24.085916949117838,24.087730451143166
7,1,0,0,lab_support_18..Face4,24.40951326764811,24.404131367181996
8,1,0,0,lab_support_18..Face4,24.2909455420049,24.28456815334981
9,1,0,0,lab_support_18..Face4,23.970160352404704,23.96419492148984
10,1,0,0,lab_support_18..Face4,23.39514502430107,23.39580932124223
11,1,0,0,lab_support_18..Face4,22.818291675002584,22.82817976367086
12,1,0,0,lab_support_18..Face4,22.431899480067454,22.444190789085578
1,1,0,0,lab_support_18..Face5,21.786771980185687,-2.5418872884011936
2,1,0,0,lab_support_18..Face5,22.162882757318407,0.655647410115987
